N.;Prioridad;Fecha;Ensayo;Estatus
4633;green;2008-02-29;IT-532;pipeta_estrella
4634;green;2008-02-22;IT-515;pipeta_estrella
4635;green;2008-02-22;IT-515;pipeta_estrella
4636;green;2008-02-22;IT-515;pipeta_estrella
4637;green;2008-02-29;IT-515;pipeta_estrella
4638;green;2008-02-29;IT-515;pipeta_estrella
4639;green;2008-02-28;IT-515;pipeta_estrella
4640;green;2008-02-28;IT-515;pipeta_estrella
4641;green;2008-03-04;IT-515;pipeta_estrella
4642;green;2008-03-05;IT-515;pipeta_estrella
4643;green;2008-03-05;IT-515;pipeta_estrella
4644;green;2008-03-25;IT-532;pipeta_estrella
4645;green;2008-03-25;IT-532;pipeta_estrella
4646;green;2008-03-12;IT-532;pipeta_estrella
4647;green;2008-03-18;IT-532;pipeta_estrella
4648;green;2008-03-12;IT-532;pipeta_estrella
4649;green;2008-03-18;IT-532;pipeta_estrella
4650;green;2008-03-18;IT-532;pipeta_estrella
4651;green;2008-03-18;IT-532;pipeta_estrella
4652;green;2008-03-25;IT-532;pipeta_estrella
4653;green;2008-03-25;IT-532;pipeta_estrella
4654;green;2008-03-11;IT-515;pipeta_estrella
4655;green;2008-03-11;IT-515;pipeta_estrella
4656;green;2008-03-11;IT-515;pipeta_estrella
4657;green;2008-03-07;IT-515;pipeta_estrella
4658;green;2008-03-11;IT-515;pipeta_estrella
4659;green;2008-03-11;IT-515;pipeta_check
4660;green;2008-03-11;IT-515;pipeta_estrella
4661;green;2008-03-12;IT-532;pipeta_estrella
4662;green;2008-03-12;IT-532;pipeta_estrella
4663;green;2008-03-12;IT-532;pipeta_estrella
4664;green;2008-03-11;IT-532;pipeta_estrella
4665;green;2008-03-11;IT-532;pipeta_estrella
4666;green;2008-03-11;IT-532;pipeta_estrella
4667;green;2008-03-13;IT-532;pipeta_estrella
4668;green;2008-03-13;IT-532;pipeta_estrella
4669;green;2008-03-13;IT-532;pipeta_estrella
4670;green;2008-03-12;IT-532;pipeta_estrella
4671;green;2008-03-12;IT-532;pipeta_estrella
4672;green;2008-03-12;IT-532;pipeta_estrella
4673;green;2008-04-01;IT-532;pipeta_estrella
4674;green;2008-04-01;IT-532;pipeta_estrella
4675;green;2008-04-01;IT-532;pipeta_estrella
4676;green;2008-03-12;IT-532;pipeta_check
4677;green;2008-03-12;IT-532;pipeta_check
4678;green;2008-03-12;IT-532;pipeta_check
4679;green;2008-03-12;IT-532;pipeta_estrella
4680;green;2008-03-12;IT-532;pipeta_estrella
4681;green;2008-03-12;IT-532;pipeta_estrella
4682;green;2008-03-12;IT-532;pipeta_estrella
4683;green;2008-03-12;IT-532;pipeta_estrella
4684;green;2008-03-12;IT-532;pipeta_estrella
4685;green;2008-03-12;IT-515;pipeta_estrella
4686;green;2008-03-12;IT-515;pipeta_estrella
4687;green;2008-03-12;IT-515;pipeta_estrella
4688;green;2008-03-19;IT-515;pipeta_estrella
4689;green;2008-03-27;IT-532;pipeta_estrella
4690;green;2008-03-27;IT-532;pipeta_estrella
4691;green;2008-03-28;IT-532;pipeta_estrella
4692;green;2008-03-28;IT-532;pipeta_estrella
4693;green;2008-03-28;IT-515;pipeta_estrella
4694;green;2008-03-28;IT-515;pipeta_estrella
4695;green;2008-03-28;IT-515;pipeta_estrella
4696;green;2008-03-27;IT-515;pipeta_estrella
4697;green;2008-03-27;IT-532;pipeta_estrella
4698;green;2008-03-27;IT-532;pipeta_estrella
4699;green;2008-03-27;IT-532;pipeta_estrella
4700;green;2008-03-27;IT-532;pipeta_estrella
4701;green;2008-03-31;IT-532;pipeta_check
4702;green;2008-03-28;IT-532;pipeta_check
4703;green;2008-03-28;IT-532;pipeta_check
4704;green;2008-03-31;IT-532;pipeta_estrella
4705;green;2008-03-31;IT-532;pipeta_estrella
4706;green;2008-03-31;IT-532;pipeta_estrella
4707;green;2008-04-01;IT-532;pipeta_estrella
4708;green;2008-04-01;IT-532;pipeta_estrella
4709;green;2008-04-04;IT-532;pipeta_estrella
4710;green;2008-04-04;IT-532;pipeta_estrella
4711;green;2008-04-02;IT-515;pipeta_estrella
4712;green;2008-04-07;IT-515;pipeta_estrella
4713;green;2008-04-02;IT-515;pipeta_estrella
4714;green;2008-04-04;IT-532;pipeta_estrella
4715;green;2008-04-04;IT-532;pipeta_estrella
4716;green;2008-04-02;IT-532;pipeta_estrella
4717;green;2008-04-02;IT-532;pipeta_estrella
4718;green;2008-04-04;IT-532;pipeta_estrella
4719;green;2008-04-02;IT-532;pipeta_estrella
4720;green;2008-04-02;IT-532;pipeta_estrella
4721;green;2008-04-02;IT-532;pipeta_estrella
4722;green;2008-04-02;IT-532;pipeta_estrella
4723;green;2008-04-08;IT-532;pipeta_estrella
4724;green;2008-04-08;IT-532;pipeta_estrella
4725;green;2008-04-14;IT-515;pipeta_estrella
4726;green;2008-04-15;IT-515;pipeta_estrella
4727;green;2008-04-16;IT-515;pipeta_estrella
4728;green;2008-04-16;IT-515;pipeta_estrella
4729;green;2008-04-15;IT-515;pipeta_estrella
4730;green;2008-04-15;IT-515;pipeta_estrella
4731;green;2008-04-15;IT-515;pipeta_estrella
4732;green;2008-04-15;IT-532;pipeta_estrella
4733;green;2008-04-18;IT-515;pipeta_estrella
4734;green;2008-04-18;IT-515;pipeta_estrella
4735;green;2008-04-18;IT-515;pipeta_estrella
4736;green;2008-04-18;IT-532;pipeta_estrella
4737;green;2008-04-21;IT-532;pipeta_estrella
4738;green;2008-04-21;IT-532;pipeta_retirado
4739;green;2008-04-21;IT-532;pipeta_retirado
4740;green;2008-04-21;IT-532;pipeta_retirado
4741;green;2008-04-21;IT-532;pipeta_retirado
4742;green;2008-04-21;IT-532;pipeta_retirado
4743;green;2008-04-18;IT-532;pipeta_estrella
4744;green;2008-04-18;IT-532;pipeta_estrella
4745;green;2008-04-22;IT-532;pipeta_estrella
4746;green;2008-04-22;IT-532;pipeta_estrella
4747;green;2008-04-22;IT-532;pipeta_estrella
4748;green;2008-04-22;IT-532;pipeta_estrella
4749;green;2008-10-28;IT-532;pipeta_estrella
4750;green;2008-10-27;IT-532;pipeta_estrella
4751;green;2008-10-27;IT-532;pipeta_estrella
4752;green;2008-10-27;IT-532;pipeta_estrella
4753;green;2008-10-27;IT-532;pipeta_estrella
4754;green;2008-10-27;IT-532;pipeta_estrella
4755;green;2008-10-27;IT-532;pipeta_estrella
4756;green;2008-10-27;IT-532;pipeta_estrella
4757;green;2008-10-27;IT-532;pipeta_estrella
4758;green;2008-10-28;IT-532;pipeta_estrella
4759;green;2008-10-28;IT-532;pipeta_estrella
4760;green;2008-10-27;IT-515;pipeta_estrella
4761;green;2008-10-28;IT-532;pipeta_estrella
4762;green;2008-10-27;IT-532;pipeta_estrella
4763;green;2008-10-27;IT-532;pipeta_estrella
4764;green;2008-10-27;IT-532;pipeta_estrella
4765;green;2008-10-27;IT-532;pipeta_estrella
4766;green;2008-10-27;IT-532;pipeta_estrella
4767;green;2008-10-27;IT-532;pipeta_estrella
4768;green;2008-10-23;IT-532;pipeta_estrella
4769;green;2008-10-23;IT-532;pipeta_estrella
4770;green;2008-10-23;IT-532;pipeta_estrella
4771;green;2008-10-27;IT-532;pipeta_estrella
4772;green;2008-10-27;IT-532;pipeta_estrella
4773;green;2008-10-31;IT-532;pipeta_estrella
4774;green;2008-10-31;IT-532;pipeta_estrella
4775;green;2008-10-31;IT-532;pipeta_estrella
4776;green;2008-10-31;IT-532;pipeta_estrella
4777;green;2008-10-31;IT-532;pipeta_estrella
4778;green;2008-10-31;IT-532;pipeta_estrella
4779;green;2008-10-31;IT-532;pipeta_estrella
4780;green;2008-10-31;IT-532;pipeta_estrella
4781;green;2008-11-03;IT-532;pipeta_estrella
4782;green;2008-11-03;IT-532;pipeta_estrella
4783;green;2008-11-03;IT-532;pipeta_estrella
4784;green;2008-11-03;IT-532;pipeta_check
4785;green;2008-11-03;IT-532;pipeta_check
4786;green;2008-11-03;IT-532;pipeta_check
4787;green;2008-11-03;IT-532;pipeta_estrella
4788;green;2008-11-03;IT-532;pipeta_estrella
4789;green;2008-11-03;IT-532;pipeta_estrella
4790;green;2008-11-03;IT-532;pipeta_estrella
4791;green;2008-11-03;IT-532;pipeta_estrella
4792;green;2008-11-03;IT-532;pipeta_estrella
4793;green;2008-11-03;IT-532;pipeta_estrella
4794;green;2008-11-03;IT-532;pipeta_estrella
4795;green;2008-11-03;IT-532;pipeta_estrella
4796;green;2008-11-03;IT-532;pipeta_estrella
4797;green;2008-11-03;IT-532;pipeta_estrella
4798;green;2008-11-03;IT-532;pipeta_estrella
4799;green;2008-11-03;IT-532;pipeta_estrella
4800;green;2008-11-03;IT-532;pipeta_estrella
4801;green;2008-11-03;IT-532;pipeta_estrella
4802;green;2008-11-03;IT-532;pipeta_estrella
4803;green;2008-11-03;IT-532;pipeta_estrella
4804;green;2008-11-27;IT-515;pipeta_estrella
4805;green;2008-11-27;IT-515;pipeta_estrella
4806;green;2008-11-27;IT-515;pipeta_estrella
4807;green;2008-11-05;IT-532;pipeta_estrella
4808;green;2008-11-05;IT-532;pipeta_estrella
4809;green;2008-11-05;IT-532;pipeta_estrella
4810;green;2008-11-06;IT-515;pipeta_estrella
4811;green;2008-11-06;IT-515;pipeta_estrella
4812;green;2008-11-07;IT-515;pipeta_estrella
4813;green;2008-11-24;IT-532;pipeta_estrella
4814;green;2008-11-24;IT-515;pipeta_check
4815;green;2008-11-17;IT-532;pipeta_estrella
4816;green;2008-11-17;IT-532;pipeta_estrella
4817;green;2008-11-24;IT-532;pipeta_estrella
4818;green;2008-11-24;IT-532;pipeta_estrella
4819;green;2008-11-27;IT-515;pipeta_check
4820;green;2008-11-27;IT-515;pipeta_estrella
4821;green;2008-11-24;IT-532;pipeta_estrella
4822;green;2008-11-24;IT-532;pipeta_estrella
4823;green;2008-11-27;IT-532;pipeta_estrella
4824;green;2008-11-27;IT-532;pipeta_estrella
4825;green;2008-11-27;IT-532;pipeta_estrella
4826;green;2008-11-27;IT-532;pipeta_estrella
4827;green;2008-11-24;IT-532;pipeta_estrella
4828;green;2008-11-24;IT-532;pipeta_estrella
4829;green;2008-12-04;IT-532;pipeta_estrella
4830;green;2008-12-04;IT-532;pipeta_estrella
4831;green;2008-12-01;IT-532;pipeta_estrella
4832;green;2008-12-01;IT-532;pipeta_estrella
4833;green;2008-12-01;IT-532;pipeta_estrella
4834;green;2008-12-01;IT-532;pipeta_estrella
4835;green;2008-12-01;IT-532;pipeta_estrella
4836;green;2008-12-01;IT-532;pipeta_estrella
4837;green;2008-12-01;IT-532;pipeta_estrella
4838;green;2008-12-01;IT-532;pipeta_estrella
4839;green;2008-11-27;IT-532;pipeta_check
4840;green;2008-11-27;IT-532;pipeta_check
4841;green;2008-11-24;IT-532;pipeta_check
4842;green;2008-11-24;IT-532;pipeta_check
4843;green;2008-12-04;IT-532;pipeta_check
4844;green;2008-12-04;IT-532;pipeta_check
4845;green;2008-11-24;IT-532;pipeta_check
4846;green;2008-11-24;IT-532;pipeta_check
4847;green;2008-11-27;IT-532;pipeta_check
4848;green;2008-11-27;IT-532;pipeta_check
4849;green;2008-11-18;IT-515;pipeta_estrella
4850;green;2008-12-04;IT-515;pipeta_estrella
4851;green;2008-12-03;IT-532;pipeta_retirado
4852;green;2008-12-03;IT-532;pipeta_retirado
4853;green;2008-12-03;IT-532;pipeta_retirado
4854;green;2008-12-03;IT-532;pipeta_retirado
4855;green;2008-12-03;IT-532;pipeta_retirado
4856;green;2008-12-03;IT-532;pipeta_retirado
4857;green;2008-12-03;IT-532;pipeta_retirado
4858;green;2008-12-03;IT-532;pipeta_retirado
4859;green;2008-12-03;IT-532;pipeta_retirado
4860;green;2008-12-03;IT-532;pipeta_retirado
4861;green;2008-12-03;IT-532;pipeta_retirado
4862;green;2008-12-03;IT-532;pipeta_retirado
4863;green;2008-12-03;IT-532;pipeta_retirado
4864;green;2008-12-03;IT-532;pipeta_retirado
4865;green;2008-12-03;IT-532;pipeta_retirado
4866;green;2008-12-03;IT-532;pipeta_retirado
4867;green;2008-12-03;IT-532;pipeta_retirado
4868;green;2008-12-03;IT-532;pipeta_retirado
4869;green;2008-12-03;IT-532;pipeta_retirado
4870;green;2008-12-03;IT-532;pipeta_retirado
4871;green;2008-12-03;IT-532;pipeta_retirado
4872;green;2008-12-03;IT-532;pipeta_retirado
4873;green;2008-12-03;IT-532;pipeta_retirado
4874;green;2008-12-03;IT-532;pipeta_retirado
4875;green;2008-12-03;IT-532;pipeta_retirado
4876;green;2008-12-03;IT-532;pipeta_retirado
4877;green;2008-12-03;IT-532;pipeta_retirado
4878;green;2008-12-03;IT-532;pipeta_retirado
4879;green;2008-12-03;IT-532;pipeta_retirado
4880;green;2008-12-03;IT-532;pipeta_retirado
4881;green;2008-12-03;IT-532;pipeta_retirado
4882;green;2008-12-03;IT-532;pipeta_retirado
4883;green;2008-12-03;IT-532;pipeta_retirado
4884;green;2008-12-03;IT-532;pipeta_retirado
4885;green;2008-12-03;IT-532;pipeta_retirado
4886;green;2008-12-03;IT-532;pipeta_retirado
4887;green;2008-12-03;IT-532;pipeta_retirado
4888;green;2008-12-03;IT-532;pipeta_retirado
4889;green;2008-12-03;IT-532;pipeta_retirado
4890;green;2008-12-03;IT-532;pipeta_retirado
4891;green;2008-12-03;IT-532;pipeta_retirado
4892;green;2008-12-03;IT-532;pipeta_retirado
4893;green;2008-12-03;IT-532;pipeta_retirado
4894;green;2008-12-03;IT-532;pipeta_retirado
4895;green;2008-12-03;IT-532;pipeta_retirado
4896;green;2008-12-03;IT-532;pipeta_retirado
4897;green;2008-12-03;IT-532;pipeta_retirado
4898;green;2008-12-03;IT-532;pipeta_retirado
4899;green;2008-12-16;IT-532;pipeta_estrella
4900;green;2008-12-16;IT-532;pipeta_estrella
4901;green;2008-12-16;IT-532;pipeta_estrella
4902;green;2009-03-03;IT-532;pipeta_estrella
4903;green;2009-03-03;IT-532;pipeta_estrella
4904;green;2009-03-03;IT-532;pipeta_estrella
4905;green;2009-03-03;IT-532;pipeta_estrella
4906;green;2008-12-08;IT-532;pipeta_estrella
4907;green;2008-12-08;IT-532;pipeta_estrella
4908;green;2008-12-08;IT-532;pipeta_estrella
4909;green;2008-12-04;IT-532;pipeta_estrella
4910;green;2008-12-04;IT-532;pipeta_estrella
4911;green;2008-12-04;IT-532;pipeta_estrella
4912;green;2008-12-08;IT-532;pipeta_estrella
4913;green;2008-12-08;IT-532;pipeta_estrella
4914;green;2008-12-08;IT-532;pipeta_estrella
4915;green;2008-12-08;IT-532;pipeta_estrella
4916;green;2008-12-08;IT-532;pipeta_estrella
4917;green;2008-12-08;IT-532;pipeta_estrella
4918;green;2008-12-04;IT-532;pipeta_estrella
4919;green;2008-12-04;IT-532;pipeta_estrella
4920;green;2008-12-04;IT-532;pipeta_estrella
4921;green;2008-12-16;IT-532;pipeta_retirado
4922;green;2008-12-16;IT-532;pipeta_retirado
4923;green;2008-12-16;IT-532;pipeta_retirado
4924;green;2008-12-08;IT-532;pipeta_estrella
4925;green;2008-12-08;IT-532;pipeta_estrella
4926;green;2008-12-08;IT-532;pipeta_estrella
4927;green;2009-03-06;IT-532;pipeta_retirado
4928;green;2009-03-06;IT-532;pipeta_retirado
4929;green;2009-03-06;IT-532;pipeta_retirado
4930;green;2008-12-04;IT-532;pipeta_estrella
4931;green;2008-12-04;IT-532;pipeta_estrella
4932;green;2008-12-04;IT-532;pipeta_estrella
4933;green;2008-12-04;IT-532;pipeta_estrella
4934;green;2008-12-04;IT-532;pipeta_estrella
4935;green;2008-12-04;IT-532;pipeta_estrella
4936;green;2008-12-04;IT-532;pipeta_estrella
4937;green;2008-12-04;IT-532;pipeta_estrella
4938;green;2008-12-04;IT-532;pipeta_estrella
4939;green;2008-12-16;IT-532;pipeta_estrella
4940;green;2008-12-16;IT-532;pipeta_estrella
4941;green;2008-12-16;IT-532;pipeta_estrella
4942;green;2008-12-04;IT-532;pipeta_estrella
4943;green;2008-12-04;IT-532;pipeta_estrella
4944;green;2008-12-04;IT-532;pipeta_estrella
4945;green;2008-12-04;IT-532;pipeta_estrella
4946;green;2008-12-04;IT-532;pipeta_estrella
4947;green;2008-12-04;IT-532;pipeta_estrella
4948;green;2009-01-05;IT-532;pipeta_estrella
4949;green;2009-01-05;IT-532;pipeta_estrella
4950;green;2009-01-05;IT-532;pipeta_estrella
4951;green;2008-12-04;IT-532;pipeta_estrella
4952;green;2008-12-04;IT-532;pipeta_estrella
4953;green;2008-12-04;IT-532;pipeta_estrella
4954;green;2008-12-04;IT-532;pipeta_estrella
4955;green;2008-12-04;IT-532;pipeta_estrella
4956;green;2008-12-04;IT-532;pipeta_estrella
4957;green;2008-12-04;IT-532;pipeta_estrella
4958;green;2008-12-04;IT-532;pipeta_estrella
4959;green;2008-12-08;IT-532;pipeta_estrella
4960;green;2008-12-08;IT-532;pipeta_estrella
4961;green;2008-12-08;IT-532;pipeta_estrella
4962;green;2008-12-08;IT-532;pipeta_estrella
4963;green;2008-12-04;IT-532;pipeta_estrella
4964;green;2008-12-04;IT-532;pipeta_estrella
4965;green;2008-12-04;IT-532;pipeta_estrella
4966;green;2008-12-04;IT-532;pipeta_estrella
4967;green;2008-12-04;IT-532;pipeta_estrella
4968;green;2008-12-04;IT-532;pipeta_estrella
4969;green;2008-12-04;IT-532;pipeta_estrella
4970;green;2008-12-19;IT-532;pipeta_estrella
4971;green;2008-12-19;IT-532;pipeta_estrella
4972;green;2008-12-19;IT-532;pipeta_retirado
4973;green;2008-12-19;IT-532;pipeta_retirado
4974;green;2008-12-19;IT-532;pipeta_retirado
4975;green;2008-12-19;IT-532;pipeta_retirado
4976;green;2009-01-08;IT-532;pipeta_estrella
4977;green;2009-01-08;IT-532;pipeta_estrella
4978;green;2008-12-17;IT-532;pipeta_estrella
4979;green;2008-12-17;IT-532;pipeta_estrella
4980;green;2008-12-17;IT-532;pipeta_estrella
4981;green;2008-12-17;IT-532;pipeta_estrella
4982;green;2008-12-17;IT-532;pipeta_estrella
4983;green;2008-12-17;IT-532;pipeta_estrella
4984;green;2008-12-17;IT-532;pipeta_estrella
4985;green;2008-12-17;IT-532;pipeta_estrella
4986;green;2009-01-08;IT-532;pipeta_estrella
4987;green;2009-01-08;IT-532;pipeta_estrella
4988;green;2008-12-19;IT-532;pipeta_estrella
4989;green;2008-12-19;IT-532;pipeta_estrella
4990;green;2008-12-19;IT-532;pipeta_estrella
4991;green;2008-12-19;IT-532;pipeta_estrella
4992;green;2009-01-08;IT-532;pipeta_estrella
4993;green;2009-01-08;IT-532;pipeta_estrella
4994;green;2009-01-08;IT-532;pipeta_estrella
4995;green;2009-01-08;IT-532;pipeta_estrella
4996;green;2008-12-19;IT-532;pipeta_estrella
4997;green;2008-12-19;IT-532;pipeta_estrella
4998;green;2009-01-08;IT-532;pipeta_retirado
4999;green;2009-01-08;IT-532;pipeta_retirado
5000;green;2008-12-16;IT-532;pipeta_estrella
5001;green;2008-12-19;IT-532;pipeta_estrella
5002;green;2008-12-16;IT-532;pipeta_estrella
5003;green;2008-12-16;IT-532;pipeta_estrella
5004;green;2008-12-17;IT-532;pipeta_estrella
5005;green;2009-01-05;IT-532;pipeta_estrella
5006;green;2008-12-17;IT-532;pipeta_estrella
5007;green;2009-02-18;IT-532;pipeta_retirado
5008;green;2008-12-17;IT-532;pipeta_estrella
5009;green;2008-12-19;IT-532;pipeta_estrella
5010;green;2008-12-19;IT-532;pipeta_estrella
5011;green;2008-12-19;IT-532;pipeta_estrella
5012;green;2008-12-19;IT-532;pipeta_estrella
5013;green;2009-01-08;IT-532;pipeta_retirado
5014;green;2009-01-06;IT-532;pipeta_retirado
5015;green;2009-01-06;IT-532;pipeta_retirado
5016;green;2009-01-06;IT-532;pipeta_retirado
5017;green;2009-01-06;IT-532;pipeta_retirado
5018;green;2009-01-06;IT-532;pipeta_retirado
5019;green;2009-01-06;IT-532;pipeta_retirado
5020;green;2009-01-06;IT-532;pipeta_retirado
5021;green;2009-01-06;IT-532;pipeta_retirado
5022;green;2009-01-06;IT-532;pipeta_retirado
5023;green;2009-01-06;IT-532;pipeta_retirado
5024;green;2009-01-06;IT-532;pipeta_retirado
5025;green;2009-01-06;IT-532;pipeta_retirado
5026;green;2008-12-17;IT-532;pipeta_estrella
5027;green;2008-12-17;IT-532;pipeta_estrella
5028;green;2008-12-17;IT-532;pipeta_estrella
5029;green;2008-12-17;IT-532;pipeta_estrella
5030;green;2008-12-17;IT-532;pipeta_estrella
5031;green;2008-12-17;IT-532;pipeta_estrella
5032;green;2008-12-16;IT-532;pipeta_retirado
5033;green;2008-12-16;IT-532;pipeta_retirado
5034;green;2008-12-17;IT-532;pipeta_estrella
5035;green;2008-12-17;IT-532;pipeta_retirado
5036;green;2009-01-08;IT-532;pipeta_estrella
5037;green;2009-01-08;IT-532;pipeta_estrella
5038;green;2009-01-08;IT-532;pipeta_estrella
5039;green;2009-01-08;IT-532;pipeta_estrella
5040;green;2009-01-08;IT-532;pipeta_estrella
5041;green;2009-01-08;IT-532;pipeta_estrella
5042;green;2009-02-27;IT-532;pipeta_estrella
5043;green;2009-02-27;IT-532;pipeta_estrella
5044;green;2009-02-27;IT-532;pipeta_estrella
5045;green;2008-12-19;IT-532;pipeta_estrella
5046;green;2008-12-22;IT-532;pipeta_estrella
5047;green;2009-01-13;IT-515;pipeta_estrella
5048;green;2009-01-13;IT-515;pipeta_estrella
5049;green;2009-08-25;IT-532;pipeta_check
5050;green;2009-08-25;IT-532;pipeta_check
5051;green;2009-08-25;IT-532;pipeta_check
5052;green;2009-08-25;IT-532;pipeta_check
5053;green;2009-08-25;IT-515;pipeta_check
5054;green;2009-08-25;IT-532;pipeta_check
5055;green;2009-08-25;IT-532;pipeta_check
5056;green;2009-08-26;IT-515;pipeta_check
5057;green;2009-08-26;IT-532;pipeta_check
5058;green;2009-08-26;IT-532;pipeta_check
5059;green;2009-09-10;IT-532;pipeta_estrella
5060;green;2009-09-10;IT-532;pipeta_estrella
5061;green;2009-08-27;IT-515;pipeta_check
5062;green;2009-09-04;IT-532;pipeta_check
5063;green;2009-09-04;IT-532;pipeta_check
5064;green;2009-09-04;IT-532;pipeta_check
5065;green;2009-09-01;IT-532;pipeta_check
5066;green;2009-09-01;IT-532;pipeta_check
5067;green;2009-09-01;IT-532;pipeta_check
5068;green;2009-09-04;IT-532;pipeta_check
5069;green;2009-09-04;IT-532;pipeta_check
5070;green;2009-09-04;IT-532;pipeta_check
5071;green;2009-09-04;IT-532;pipeta_check
5072;green;2009-09-04;IT-532;pipeta_check
5073;green;2009-09-04;IT-532;pipeta_check
5074;green;2009-09-10;IT-532;pipeta_check
5075;green;2009-09-10;IT-532;pipeta_check
5076;green;2009-09-10;IT-532;pipeta_check
5077;green;2009-09-01;IT-532;pipeta_check
5078;green;2009-09-01;IT-532;pipeta_check
5079;green;2009-09-01;IT-532;pipeta_check
5080;green;2009-09-04;IT-532;pipeta_check
5081;green;2009-09-04;IT-532;pipeta_check
5082;green;2009-09-04;IT-532;pipeta_check
5083;green;2009-08-27;IT-532;pipeta_check
5084;green;2009-08-27;IT-532;pipeta_check
5085;green;2009-09-10;IT-532;pipeta_estrella
5086;green;2009-09-10;IT-532;pipeta_estrella
5087;green;2009-08-27;IT-532;pipeta_estrella
5088;green;2009-08-27;IT-532;pipeta_estrella
5089;green;2009-08-27;IT-532;pipeta_estrella
5090;green;2009-08-31;IT-515;pipeta_check
5091;green;2009-09-01;IT-515;pipeta_check
5092;green;2009-08-31;IT-515;pipeta_check
5093;green;2009-09-10;IT-515;pipeta_check
5094;green;2009-09-10;IT-515;pipeta_check
5095;green;2009-09-10;IT-515;pipeta_check
5096;green;2009-09-17;IT-515;pipeta_check
5097;green;2009-08-31;IT-532;pipeta_check
5098;green;2009-08-31;IT-532;pipeta_check
5099;green;2009-08-31;IT-532;pipeta_check
5100;green;2009-08-31;IT-532;pipeta_check
5101;green;2009-09-04;IT-532;pipeta_check
5102;green;2009-09-04;IT-532;pipeta_check
5103;green;2009-09-04;IT-532;pipeta_check
5104;green;2009-09-04;IT-532;pipeta_check
5105;green;2009-09-04;IT-532;pipeta_check
5106;green;2009-09-04;IT-532;pipeta_check
5107;green;2009-09-10;IT-532;pipeta_check
5108;green;2009-09-10;IT-532;pipeta_check
5109;green;2009-09-04;IT-515;pipeta_estrella
5110;green;2009-09-04;IT-515;pipeta_estrella
5111;green;2009-09-01;IT-515;pipeta_check
5112;green;2009-09-01;IT-515;pipeta_check
5113;green;2009-09-04;IT-532;pipeta_estrella
5114;green;2009-09-04;IT-532;pipeta_estrella
5115;green;2009-09-04;IT-532;pipeta_estrella
5116;green;2009-09-01;IT-532;pipeta_check
5117;green;2009-09-01;IT-532;pipeta_check
